t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
0.86,1.26014629166136,0.813653073251814,1,-0.542435382167876,0.84009752777424,0,-0.56006501851616,-0.361623588111917,0,0,0,0.999424404530761,0.018414512950939,-0.028486660957222,-0.000524870099977,2.30083460761525,0.03690593119768,-0.056951980439269
0.88,1.24918589411407,0.830382202330001,1,-0.553588134886667,0.832790596076049,0,-0.555193730717366,-0.369058756591112,0,0,0,0.999424401299242,0.018792859873494,-0.028238494249645,-0.000530987701303,2.30083460761525,0.037662965463648,-0.05645450588312
0.9,1.23800342236452,0.846963710092553,1,-0.564642473395035,0.825335614909678,0,-0.550223743273119,-0.37642831559669,0,0,0,0.999424398233388,0.019167852237924,-0.027985310080418,-0.000536727229595,2.30083460761525,0.038413213087036,-0.055947009311651
0.92,1.22660086437822,0.863394648759539,1,-0.57559643250636,0.817733909585479,0,-0.545155939723652,-0.38373095500424,0,0,0,0.999424395341909,0.019539423497314,-0.027727154002975,-0.000542084630878,2.30083460761525,0.039156541489446,-0.055429583845874
0.94,1.21498024724656,0.879672097318472,1,-0.586448064878981,0.809986831497709,0,-0.539991220998473,-0.390965376585988,0,0,0,0.999424392633022,0.019907507734604,-0.027464072449452,-0.000547056124246,2.30083460761525,0.039892819467175,-0.054902324343813
0.96,1.20314363682644,0.895793162043588,1,-0.597195441362392,0.802095757884293,0,-0.534730505256195,-0.398130294241595,0,0,0,0.99942439011442,0.020272039674082,-0.027196112721572,-0.000551638204476,2.30083460761525,0.040621917212951,-0.054365327379029
0.98,1.19109313737297,0.911754977010284,1,-0.607836651340189,0.794062091581978,0,-0.529374727721318,-0.405224434226793,0,0,0,0.999424387793252,0.020632954692725,-0.026923322981386,-0.00055582764443,2.30083460761525,0.041343706337203,-0.053818691218916
1,1.17883089116542,0.927554704604606,1,-0.618369803069737,0.785887260776948,0,-0.523924840517965,-0.412246535379825,0,0,0,0.999424385676109,0.020990188831386,-0.026645752241864,-0.000559621497261,2.30083460761525,0.042058059888837,-0.053262515802743
1.02,1.16635907812639,0.943189536027703,1,-0.628793024018469,0.777572718750928,0,-0.518381812500619,-0.419195349345646,0,0,0,0.999424383768995,0.021343678805844,-0.026363450357361,-0.000563017098421,2.30083460761525,0.04276485237555,-0.052696902719478
1.04,1.15367991543424,0.958656691795168,1,-0.639104461196778,0.769119943622824,0,-0.512746629081882,-0.426069640797852,0,0,0,0.999424382077317,0.021693362017683,-0.026076468013935,-0.000566012067459,2.30083460761525,0.043463959783656,-0.052121955185392
