t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
3.2600000000000002,-1.489497055047139,-0.1771962838377267,1.0,0.1771962838377267,-1.489497055047139,0.0,1.489497055047139,0.1771962838377267,0.0,0.0,0.0,0.9971233992724067,-0.009004696816781892,0.07525543297711812,-0.0006796073166762271,2.322219819827572,-0.018267743939051756,0.15063469154176246
3.2800000000000002,-1.4856554761462095,-0.20694880090684092,1.0,0.20694880090684092,-1.4856554761462095,0.0,1.4856554761462095,0.20694880090684092,0.0,0.0,0.0,0.9971233166332925,-0.010516336470278274,0.07505911952973851,-0.0007916242083303522,2.322219819827572,-0.021332898448595497,0.15023424843097288
3.3000000000000003,-1.4812196548632972,-0.23661854121487297,1.0,0.23661854121487297,-1.4812196548632972,0.0,1.4812196548632972,0.23661854121487297,0.0,0.0,0.0,0.9971232225763589,-0.012023625702236664,0.07483246075272543,-0.0009023533682660602,2.322219819827572,-0.02438854065961088,0.14977198071840858
3.3200000000000003,-1.4761913654677716,-0.26619363726129086,1.0,0.26619363726129086,-1.4761913654677716,0.0,1.4761913654677716,0.26619363726129086,0.0,0.0,0.0,0.9971231177130568,-0.013525942332759264,0.07457555659427927,-0.0010116149751308067,2.322219819827572,-0.027433317562028887,0.14924812383886832
3.34,-1.4705726192083484,-0.29566225940200475,1.0,0.29566225940200475,-1.4705726192083484,0.0,1.4705726192083484,0.29566225940200475,0.0,0.0,0.0,0.9971230027248594,-0.015022666776433439,0.07428852024545866,-0.0011192317115462243,2.322219819827572,-0.030465884738584005,0.14866294407251046
3.36,-1.4643656635086149,-0.32501262058106944,1.0,0.32501262058106944,-1.4643656635086149,0.0,1.4643656635086149,0.32501262058106944,0.0,0.0,0.0,0.9971228783587589,-0.01651318235902623,0.07397147805548585,-0.001225029064128498,2.322219819827572,-0.03348490738102981,0.14801673821692973
3.38,-1.4575729810680933,-0.3542329810453455,1.0,0.3542329810453455,-1.4575729810680933,0.0,1.4575729810680933,0.3542329810453455,0.0,0.0,0.0,0.9971227454223301,-0.01799687563038809,0.0736245694376546,-0.001328835617874843,2.322219819827572,-0.03648906128262622,0.1473098332240621
3.4,-1.4501972888691916,-0.38331165304024684,1.0,0.38331165304024684,-1.4501972888691916,0.0,1.4501972888691916,0.38331165304024684,0.0,0.0,0.0,0.9971226047784023,-0.019473136673188528,0.07324794676605619,-0.0014304833443454443,2.322219819827572,-0.039477033804646566,0.1465425858031475
3.42,-1.4422415370904482,-0.412237005484686,1.0,0.412237005484686,-1.4422415370904482,0.0,1.4422415370904482,0.412237005484686,0.0,0.0,0.0,0.9971224573393708,-0.02094135940711899,0.07284177526335796,-0.0015298078830887228,2.322219819827572,-0.042447524814772354,0.14571538199106393
3.44,-1.4337089079264995,-0.44099746862335143,1.0,0.44099746862335143,-1.4337089079264995,0.0,1.4337089079264995,0.44099746862335143,0.0,0.0,0.0,0.9971223040611891,-0.022400941888214957,0.07240623287988746,-0.0016266488157779535,2.322219819827572,-0.04539924759537667,0.14482863669147128
3.46,-1.4246028143152443,-0.4695815386544553,1.0,0.4695815386544553,-1.4246028143152443,0.0,1.4246028143152443,0.4695815386544553,0.0,0.0,0.0,0.9971221459370831,-0.023851286602964875,0.07194151016429184,-0.0017208499325486906,2.322219819827572,-0.04833092971983534,0.14388279318426456
3.48,-1.4149268985727137,-0.4979777823311011,1.0,0.4979777823311011,-1.4149268985727137,0.0,1.4149268985727137,0.4979777823311011,0.0,0.0,0.0,0.9971219839910287,-0.02529180075689157,0.07144781012605901,-0.001812259490049276,2.322219819827572,-0.05124131389515202,0.14287832260694477
3.5,-1.4046850309361945,-0.5261748415344297,1.0,0.5261748415344297,-1.4046850309361945,0.0,1.4046850309361945,0.5261748415344297,0.0,0.0,0.0,0.9971218192710356,-0.026721896557309482,0.07092534809020065,-0.0019007304607405687,2.322219819827572,-0.05412915876933476,0.1418157234095676
3.52,-1.393881308016185,-0.5541614378167157,1.0,0.5541614378167157,-1.393881308016185,0.0,1.393881308016185,0.5541614378167157,0.0,0.0,0.0,0.9971216528422896,-0.028140991489980862,0.07037435154441214,-0.001986120773006075,2.322219819827572,-0.05699323970211973,0.1406955207850118
