t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
0.2,1.38159149100433,0.584127513462976,1,-1.16825502692595,2.76318298200866,0,-5.52636596401731,-2.3365100538519,0,0,0,0.962136721078124,0.112998667384839,-0.246347611532529,-0.028932428423916,2.69085857889262,0.265198608769998,-0.486462293194828
0.22,1.35712749482995,0.638909197598999,1,-1.277818395198,2.71425498965989,0,-5.42850997931978,-2.555636790396,0,0,0,0.962074740334039,0.123259700906766,-0.241377071551765,-0.030924900527886,2.69085857889262,0.28733578254504,-0.474419323694703
0.24,1.33049238416893,0.692668763312224,1,-1.38533752662445,2.66098476833785,0,-5.32196953667571,-2.7706750532489,0,0,0,0.96201640463948,0.133246693157267,-0.236010938943907,-0.032689335661591,2.69085857889262,0.308440086840945,-0.461600084910195
0.26,1.30172876951647,0.745320206765605,1,-1.49064041353121,2.60345753903295,0,-5.2069150780659,-2.98128082706242,0,0,0,0.961963289329422,0.142943818467509,-0.23026703910994,-0.034216742159181,2.69085857889262,0.328496278849686,-0.448078733096892
0.28,1.27088266652012,0.796779296881325,1,-1.59355859376265,2.54176533304025,0,-5.0835306660805,-3.1871171875253,0,0,0,0.961916773820921,0.152336965214586,-0.224163542012838,-0.035500362018165,2.69085857889262,0.347499890395949,-0.433927242524567
0.3,1.23800342236452,0.846963710092553,1,-1.69392742018511,2.47600684472903,0,-4.95201368945807,-3.38785484037021,0,0,0,0.961878009651665,0.161413674841745,-0.217718786770032,-0.036535599215293,2.69085857889262,0.365455746320395,-0.419214543710943
0.32,1.20314363682644,0.895793162043588,1,-1.79158632408718,2.40628727365288,0,-4.81257454730576,-3.58317264817435,0,0,0,0.961847897971792,0.170163061008154,-0.210951125161413,-0.037319922678287,2.69085857889262,0.382376471483435,-0.404005858593292
0.34,1.16635907812639,0.943189536027703,1,-1.88637907205541,2.33271815625278,0,-4.66543631250557,-3.77275814411081,0,0,0,0.961827076352113,0.178575713422915,-0.203878785345675,-0.037852749667834,2.69085857889262,0.398281045557004,-0.388362220192653
0.36,1.12770859371134,0.989077007957209,1,-1.97815401591442,2.25541718742268,0,-4.51083437484537,-3.95630803182884,0,0,0,0.961815914406218,0.186643590712606,-0.196519756219155,-0.038135315081944,2.69085857889262,0.413193448534842,-0.372340158717008
0.38,1.08725401611136,1.03338216766583,1,-2.06676433533165,2.17450803222272,0,-4.34901606444543,-4.13352867066331,0,0,0,0.961814517444278,0.194359906316541,-0.188891692128469,-0.038170531760755,2.69085857889262,0.427141425126346,-0.355991532806406
0.4,1.04506006402075,1.07603413634928,1,-2.15206827269857,2.0901201280415,0,-4.18024025608299,-4.30413654539714,0,0,0,0.961822737182841,0.201719010948444,-0.181011837072919,-0.037962846304983,2.69085857889262,0.440155383649232,-0.339363483339331
0.42,1.00119423876196,1.11696467995629,1,-2.23392935991258,2.00238847752392,0,-4.00477695504785,-4.46785871982516,0,0,0,0.961840188421639,0.208716274651997,-0.172896967104467,-0.037518094281224,2.69085857889262,0.452267434995311,-0.322498487446615
0.44,0.95572671629787,1.15610831834845,1,-2.31221663669691,1.91145343259574,0,-3.82290686519148,-4.62443327339382,0,0,0,0.961866270554945,0.215347970948794,-0.164563349342338,-0.036843358019992,2.69085857889262,0.463510569680266,-0.305434491682957
0.46,0.908730234965194,1.19340243005455,1,-2.3868048601091,1.81746046993039,0,-3.63492093986078,-4.7736097202182,0,0,0,0.961900192798796,0.221611165060672,-0.156026715850148,-0.035946829555709,2.69085857889262,0.473917965665494,-0.28820510530359
0.48,0.860279979108685,1.2287873524515,1,-2.45757470490299,1.72055995821737,0,-3.44111991643474,-4.91514940980599,0,0,0,0.961941002072934,0.227503607706431,-0.14730225055677,-0.034837680640212,2.69085857889262,0.483522416214004,-0.270839836970076
0.5,0.810453458802209,1.26220647721184,1,-2.52441295442369,1.62090691760442,0,-3.24181383520884,-5.04882590884738,0,0,0,0.961987612564747,0.233023635540157,-0.138404587417394,-0.033525941201521,2.69085857889262,0.492355865135158,-0.253364360722172
0.52,0.759330385849168,1.29360634086501,1,-2.58721268173002,1.51866077169834,0,-3.03732154339667,-5.17442536346003,0,0,0,0.962038836110087,0.23817007892305,-0.129347818088745,-0.032022387128658,2.69085857889262,0.500449036020278,-0.23580079952753
0.54,0.70699254626061,1.32293671032742,1,-2.64587342065484,1.41398509252122,0,-2.82797018504244,-5.29174684130969,0,0,0,0.962093412642746,0.2429421774059,-0.12014550751406,-0.030338437845475,2.69085857889262,0.507831142150024,-0.21816801704108
0.56,0.653523669415068,1.35015066326476,1,-2.70030132652951,1.30704733883014,0,-2.61409467766027,-5.40060265305903,0,0,0,0.96215004008271,0.247339503044306,-0.110810715963426,-0.028486063791071,2.69085857889262,0.514529664395413,-0.200481910302015
0.58,0.59900929410941,1.37520466315765,1,-2.7504093263153,1.19801858821882,0,-2.39603717643764,-5.5008186526306,0,0,0,0.962207403147076,0.25136189146976,-0.101356026240554,-0.026477703647215,2.69085857889262,0.520570185423988,-0.182755697934681
0.6,0.54353663171501,1.39805862895084,1,-2.79611725790168,1.08707326343002,0,-2.17414652686004,-5.59223451580336,0,0,0,0.962264200672527,0.255009380491597,-0.091793574937591,-0.024326190937566,2.69085857889262,0.525976269699147,-0.165000199992723
0.62,0.487194426658164,1.41867599917431,1,-2.83735199834862,0.974388853316329,0,-1.94877770663266,-5.67470399669723,0,0,0,0.962319171131912,0.258282155901183,-0.082135086787366,-0.022044689461625,2.69085857889262,0.53076938000721,-0.147224106903261
0.64,0.430072814447933,1.43702379043384,1,-2.87404758086767,0.860145628895866,0,-1.72029125779173,-5.74809516173535,0,0,0,0.962371116108335,0.26118050408422,-0.072391911321941,-0.019646636909826,2.69085857889262,0.534968822483354,-0.129434236050145
0.66,0.372263177478559,1.4530726501774,1,-2.9061453003548,0.744526354957119,0,-1.48905270991424,-5.81229060070959,0,0,0,0.962418921557892,0.263704771013235,-0.062575061193647,-0.017145695926779,2.69085857889262,0.538591713282766,-0.111635775408818
0.68,0.313857998837129,1.46679690365297,1,-2.93359380730595,0.627715997674258,0,-1.25543199534852,-5.8671876146119,0,0,0,0.962461576746994,0.26585532718439,-0.052695251647676,-0.014555711839642,2.69085857889262,0.54165296112799,-0.093832514338342
0.7,0.254950714350361,1.47817459498269,1,-2.95634918996538,0.509901428700722,0,-1.01980285740144,-5.91269837993076,0,0,0,0.962498190793106,0.267632538075475,-0.042762940752603,-0.011890676240918,2.69085857889262,0.544165260943804,-0.07602706217712
0.72,0.195635563107218,1.48718752228753,1,-2.97437504457506,0.391271126214437,0,-0.782542252428873,-5.94875008915012,0,0,0,0.962528006769655,0.269036739730742,-0.03278837009649,-0.009164695603455,2.69085857889262,0.546139094664967,-0.058221055703888
0.74,0.136007436696465,1.49382126680646,1,-2.98764253361292,0.272014873392929,0,-0.544029746785858,-5.97528506722584,0,0,0,0.96255041335836,0.270068219119461,-0.022781605741778,-0.006391964104921,2.69085857889262,0.54758273607508,-0.040415356838421
0.76,0.076161727400369,1.49806521596337,1,-2.99613043192675,0.152323454800738,0,-0.304646909601475,-5.9922608638535,0,0,0,0.96256495404661,0.270727198965428,-0.012752579302428,-0.003586739845053,2.69085857889262,0.548502257216931,-0.022610242187357
0.78,0.016194175587401,1.49991258034495,1,-2.9998251606899,0.032388351174802,0,-0.064776702349604,-5.9996503213798,0,0,0,0.962571333875301,0.271013826801766,-0.002711129062495,-0.000763323648152,2.69085857889262,0.548901534519426,-0.004805586206446
0.8,-0.043799283451933,1.49936040456226,1,-2.99872080912452,-0.087598566903867,0,0.175197133807733,-5.99744161824903,0,0,0,0.962569423745194,0.27092816806722,0.007332958902882,0.002063960347234,2.69085857889262,0.548782253328639,0.012998960135023
0.82,-0.103722672981093,1.49640957197876,1,-2.99281914395752,-0.207445345962186,0,0.414890691924373,-5.98563828791504,0,0,0,0.962559262288709,0.27047020312507,0.017369909614457,0.00488078310162,2.69085857889262,0.548143910026822,0.030803793228861
0.84,-0.163480128359807,1.49106480329711,1,-2.98212960659423,-0.326960256719613,0,0.653920513439227,-5.96425921318846,0,0,0,0.962541055310632,0.269639828152647,0.027389918078414,0.007672828876266,2.69085857889262,0.546983811389775,0.048609181244325
0.86,-0.222976050407045,1.48333464900705,1,-2.9666692980141,-0.445952100814091,0,0.891904201628182,-5.93333859602821,0,0,0,0.962515172796642,0.26843685991701,0.03738310816969,0.010425814007536,2.69085857889262,0.545297071286724,0.066415087080817
0.88,-0.28211525833932,1.47323147570643,1,-2.94646295141286,-0.56423051667864,0,1.12846103335728,-5.89292590282571,0,0,0,0.96248214348443,0.266861044519737,0.047339491509376,0.013125507041087,2.69085857889262,0.543076605284368,0.084220987873374
0.9,-0.340803142039631,1.46077144631729,1,-2.92154289263459,-0.681606284079261,0,1.36321256815852,-5.84308578526917,0,0,0,0.962442646989565,0.26491207025987,0.057248926358148,0.015757751019377,2.69085857889262,0.540313124194985,0.102025689121171
0.92,-0.398945813413471,1.44597449422867,1,-2.89194898845734,-0.797891626826941,0,1.59578325365388,-5.78389797691469,0,0,0,0.962397503478724,0.26258958482778,0.067101076582314,0.018308488724832,2.69085857889262,0.536995128123934,0.119827131600274
0.94,-0.45645025658975,1.42886429140739,1,-2.85772858281479,-0.9129005131795,0,1.825801026359,-5.71545716562957,0,0,0,0.962347660887737,0.259893217102557,0.076885370797143,0.020763791690583,2.69085857889262,0.533108903141066,0.137622189358535
0.96,-0.513224476726347,1.40946821052799,1,-2.81893642105597,-1.02644895345269,0,2.05289790690539,-5.63787284211195,0,0,0,0.962294179692507,0.256822603879873,0.086590961854531,0.023109893798848,2.69085857889262,0.528638523339113,0.155406457284504
0.98,-0.569177647182232,1.38781728118225,1,-2.7756345623645,-1.13835529436446,0,2.27671058872893,-5.55126912472901,0,0,0,0.96223821525884,0.253377421903696,0.096206686919193,0.02533323029051,2.69085857889262,0.523565861764484,0.173174027008571
1,-0.624220254820714,1.36394614023852,1,-2.72789228047704,-1.24844050964143,0,2.49688101928285,-5.45578456095409,0,0,0,0.962180997823835,0.249557425611209,0.10572102847039,0.027420483004457,2.69085857889262,0.517870614524326,0.190917250251684
1.02,-0.678264243211368,1.33789297643007,1,-2.67578595286014,-1.35652848642274,0,2.71305697284547,-5.35157190572028,0,0,0,0.962123810198337,0.245362491022186,0.115122076674801,0.029358632647033,2.69085857889262,0.511530343296353,0.208626489206928
1.04,-0.731223153501539,1.30969946926127,1,-2.61939893852255,-1.46244630700308,0,2.92489261400616,-5.2387978770451,0,0,0,0.962067963328154,0.240792666207892,0.124397493700742,0.031135018854758,2.69085857889262,0.504520542497166,0.226289854146724
1.06,-0.783012262732061,1.27941072232931,1,-2.55882144465863,-1.56602452546412,0,3.13204905092824,-5.11764288931726,0,0,0,0.962014769912472,0.235848228755447,0.133534480683641,0.032737408750887,2.69085857889262,0.496814738493615,0.243892929220958
1.08,-0.833548719375919,1.24707519116802,1,-2.49415038233605,-1.66709743875184,0,3.33419487750368,-4.9883007646721,0,0,0,0.961965516351614,0.230529750595945,0.142519748206002,0.034154074600859,2.69085857889262,0.488384629450014,0.261418488377404
1.1,-0.882751675883019,1.21274460572939,1,-2.42548921145877,-1.76550335176604,0,3.53100670353207,-4.85097842291754,0,0,0,0.961921433383186,0.224838170482391,0.151339491318897,0.035373881035377,2.69085857889262,0.479200275653121,0.278846204523319
1.12,-0.93054241801902,1.17647388762663,1,-2.35294777525326,-1.86108483603804,0,3.72216967207608,-4.70589555050652,0,0,0,0.961883665864732,0.218774874280206,0.159979370301958,0.036386382124259,2.69085857889262,0.469230351383088,0.29615235648007
1.14,-0.976844490791319,1.13832106227138,1,-2.27664212454277,-1.95368898158264,0,3.90737796316528,-4.55328424908553,0,0,0,0.961853242270514,0.212341783062301,0.168424498528136,0.037181928341185,2.69085857889262,0.458442470506157,0.313309539977504
1.16,-1.02158382076073,1.09834716604538,1,-2.19669433209075,-2.04316764152146,0,4.08633528304292,-4.39338866418151,0,0,0,0.961831044586492,0.205541448776456,0.176659438959277,0.037751783151621,2.69085857889262,0.446803598817121,0.330286390894049
1.18,-1.06468883454318,1.05661614865526,1,-2.11323229731053,-2.12937766908636,0,4.25875533817272,-4.22646459462106,0,0,0,0.961817779406132,0.198377156970598,0.184668210937329,0.038088248577827,2.69085857889262,0.434280566571752,0.347047331153762
1.2,-1.10609057331187,1.01319477082673,1,-2.02638954165345,-2.21218114662374,0,4.42436229324747,-4.05277908330691,0,0,0,0.961813951143384,0.190853035718766,0.192434309039377,0.038184798643177,2.69085857889262,0.420840694382389,0.363552350094018
1.22,-1.14572280311666,0.968152497501556,1,-1.93630499500311,-2.29144560623332,0,4.58289121246664,-3.87260999000622,0,0,0,0.961819838379302,0.18297416948818,0.199940735815996,0.038036219074492,2.69085857889262,0.406452544408963,0.379756836627695
1.24,-1.1835221208443,0.921561386708568,1,-1.84312277341714,-2.36704424168859,0,4.73408848337719,-3.68624554683427,0,0,0,0.961835474434506,0.174746716230997,0.207170050212415,0.03763875105284,2.69085857889262,0.391086806218414,0.395611479999411
1.26,-1.21942805564984,0.873495974286123,1,-1.74699194857225,-2.43885611129967,0,4.87771222259934,-3.49398389714449,0,0,0,0.961860633298788,0.166178025484197,0.214104433360696,0.036990236164745,2.69085857889262,0.374717322432882,0.411062259171882
1.28,-1.25338316569711,0.82403315464069,1,-1.64806630928138,-2.50676633139422,0,5.01353266278845,-3.29613261856276,0,0,0,0.961894822038193,0.157276754735582,0.220725773208239,0.036090259040105,2.69085857889262,0.357322252971309,0.426050542600175
1.3,-1.28533313005342,0.773252057732196,1,-1.54650411546439,-2.57066626010684,0,5.14133252021368,-3.09300823092878,0,0,0,0.961937280725827,0.148052980788832,0.227015769095613,0.03494028350301,2.69085857889262,0.338885368005183,0.440513321011113
1.32,-1.31522683559142,0.721233922482972,1,-1.44246784496594,-2.63045367118284,0,5.26090734236569,-2.88493568993189,0,0,0,0.961986990793466,0.138518302369836,0.232956056901532,0.033543777449792,2.69085857889262,0.319397448540871,0.454383595392788
1.34,-1.34301645875924,0.668061966812807,1,-1.33612393362561,-2.68603291751848,0,5.37206583503695,-2.67224786725123,0,0,0,0.962042692468333,0.128685929801307,0.238528354728959,0.031906321156618,2.69085857889262,0.298857759910737,0.467590940268415
1.36,-1.36865754208794,0.613821254508026,1,-1.22764250901605,-2.73731508417587,0,5.47463016835175,-2.4552850180321,0,0,0,0.962102911639667,0.118570757280254,0.243714628318692,0.030035693365458,2.69085857889262,0.277275547888617,0.480062258041961
1.38,-1.392109065314,0.558598559137583,1,-1.11719711827517,-2.784218130628,0,5.568436261256,-2.23439423655033,0,0,0,0.96216599609677,0.108189413173049,0.248497274463529,0.02794192936393,2.69085857889262,0.254671490631336,0.49172273340083
1.4,-1.41333351100299,0.502482225233857,1,-1.00496445046771,-2.82666702200598,0,5.65333404401195,-2.00992890093543,0,0,0,0.962230160606728,0.097560283843966,0.252859319691436,0.025637345420698,2.69085857889262,0.231079023761632,0.502496987253407
1.42,-1.43229692456944,0.445562026960249,1,-0.891124053920497,-2.86459384913888,0,5.72918769827776,-1.78224810784099,0,0,0,0.962293539778544,0.08670350689643,0.256784630440359,0.023136524413753,2.69085857889262,0.206545442808439,0.512310417552014
1.44,-1.44896896859696,0.387929024491666,1,-0.775858048983332,-2.89793793719392,0,5.79587587438785,-1.55171609796667,0,0,0,0.962354247123546,0.075640930359408,0.260258129926607,0.020456258327003,2.69085857889262,0.181132679518504,0.521090700068105
1.46,-1.46332297137162,0.329675418337675,1,-0.659350836675351,-2.92664594274325,0,5.8532918854865,-1.3187016733507,0,0,0,0.962410438210521,0.064396035302243,0.263266015991209,0.017615444499099,2.69085857889262,0.154917649004726,0.528769406662256
1.48,-1.47533596955101,0.270894401841349,1,-0.541788803682699,-2.95067193910202,0,5.90134387820404,-1.0835776073654,0,0,0,0.962460375374704,0.052993820592208,0.265795973478855,0.014634934063842,2.69085857889262,0.127992075720433,0.535283683207859
1.5,-1.48498874490067,0.211680012089801,1,-0.423360024179602,-2.96997748980134,0,5.93995497960267,-0.846720048359203,0,0,0,0.962502491119805,0.041460649973808,0.267837374244672,0.011537332865022,2.69085857889262,0.100461729315237,0.54057791585234
1.52,-1.49226585503919,0.152126979474903,1,-0.304253958949806,-2.98453171007838,0,5.96906342015676,-0.608507917899611,0,0,0,0.962535447194695,0.029824063272229,0.269381457766613,0.008346757165372,2.69085857889262,0.072445036435337,0.544605304696571
1.54,-1.49715565814272,0.09233057614487,1,-0.184661152289739,-2.99431131628544,0,5.98862263257087,-0.369322304579479,0,0,0,0.962558186363234,0.018112555204517,0.270421485615501,0.005088548574091,2.69085857889262,0.044071079345932,0.547329260105834
1.56,-1.49965033156939,0.032386463589144,1,-0.064772927178288,-2.99930066313878,0,5.99860132627757,-0.129545854356576,0,0,0,0.962569974133182,0.006355326902798,0.270952863720777,0.001788954642747,2.69085857889262,0.015477042609391,0.54872454013783
1.58,-1.4997458843739,-0.027609460399581,1,0.055218920799162,-2.9994917687478,0,5.99898353749559,0.110437841598323,0,0,0,0.962570428163935,-0.005417983310954,0.270973227451299,-0.001525216629444,2.69085857889262,-0.013194781052161,0.548778058578799
1.6,-1.49744216369213,-0.08756121514137,1,0.17512243028274,-2.99488432738426,0,5.98976865476852,0.350244860565481,0,0,0,0.962559533707342,-0.017177582227616,0.270482485953055,-0.004826958729185,2.69085857889262,-0.041800271969376,0.547489311355429
1.62,-1.49274285498575,-0.147372890617663,1,0.294745781235326,-2.98548570997149,0,5.97097141994298,0.589491562470652,0,0,0,0.962537644205105,-0.02889380872979,0.269482823860107,-0.008089434439738,2.69085857889262,-0.070196869106514,0.544870393062397
1.64,-1.48565547614621,-0.206948800906841,1,0.413897601813682,-2.97131095229242,0,5.94262190458484,0.827795203627364,0,0,0,0.962505467008694,-0.040537416781294,0.267978660305687,-0.011286338637707,2.69085857889262,-0.098246866546291,0.540945602500624
1.66,-1.47619136546777,-0.266193637261291,1,0.532387274522582,-2.95238273093554,0,5.90476546187109,1.06477454904516,0,0,0,0.962464035032954,-0.052079845987299,0.265976566976248,-0.014392245465961,2.69085857889262,-0.125820436605221,0.535750663402493
1.68,-1.46436566350861,-0.325012620581069,1,0.650025241162139,-2.92873132701723,0,5.85746265403446,1.30005048232428,0,0,0,0.962414665932133,-0.063493471980134,0.263485148641131,-0.017382930138771,2.69085857889262,-0.152798222957355,0.529331610848101
1.7,-1.45019728886919,-0.383311653040247,1,0.766623306080494,-2.90039457773838,0,5.80078915547677,1.53324661216099,0,0,0,0.962358911034152,-0.074751829988602,0.260514891036743,-0.020235657010077,2.69085857889262,-0.179073388887111,0.521743412678639
1.72,-1.4337089079265,-0.440997468623351,1,0.881994937246703,-2.867417815853,0,5.734835631706,1.76398987449341,0,0,0,0.96229849673845,-0.085829806363765,0.257077982095102,-0.022929427301815,2.69085857889262,-0.204553055359563,0.513048406829402
1.74,-1.41492689857271,-0.497977782331101,1,0.995955564662202,-2.82985379714543,0,5.65970759429086,1.9919111293244,0,0,0,0.962235261346964,-0.096703794444674,0.253188113225194,-0.025445181901659,2.69085857889262,-0.229159114153643,0.50331463938396
1.76,-1.39388130801619,-0.554161437816716,1,1.10832287563343,-2.78776261603237,0,5.57552523206474,2.21664575126686,0,0,0,0.962171090351185,-0.107351812828438,0.248860267662355,-0.027765956743487,2.69085857889262,-0.252828446742974,0.492614184809351
1.78,-1.37060580471232,-0.609458553216625,1,1.21891710643325,-2.74121160942463,0,5.48242321884927,2.4378342128665,0,0,0,0.962107853055062,-0.117753585740952,0.24411050281313,-0.029876990331174,2.69085857889262,-0.275512615504095,0.48102152062124
1.8,-1.34513762450122,-0.663780664942279,1,1.32756132988456,-2.69027524900244,0,5.38055049800488,2.65512265976912,0,0,0,0.962047343105142,-0.127890586685113,0.238955733088513,-0.031765784829075,2.69085857889262,-0.297177117877488,0.468612015488401
1.82,-1.31751751103831,-0.717040869203014,1,1.43408173840603,-2.63503502207662,0,5.27007004415324,2.86816347681206,0,0,0,0.961991225067711,-0.137746047795047,0.23341351900731,-0.033422123723559,2.69085857889262,-0.317800306052681,0.455460574485427
1.84,-1.28778965061315,-0.769153961033586,1,1.53830792206717,-2.5755793012263,0,5.15115860245261,3.07661584413434,0,0,0,0.961940988685346,-0.147304938299037,0.227501867445628,-0.034838050297445,2.69085857889262,-0.337372075961851,0.441640469632921
1.86,-1.25600160146082,-0.820036570603931,1,1.64007314120786,-2.51200320292164,0,5.02400640584328,3.28014628241572,0,0,0,0.961897911908801,-0.156553916170777,0.221239046893003,-0.036007812026807,2.69085857889262,-0.355892422213541,0.427222369442158
1.88,-1.22220421767887,-0.869607296593115,1,1.73921459318623,-2.44440843535774,0,4.88881687071547,3.47842918637246,0,0,0,0.961863033276182,-0.165481257434195,0.214643420529326,-0.03692777651324,2.69085857889262,-0.373369942828555,0.412273568859574
1.9,-1.18645156787162,-0.917786836414079,1,1.83557367282816,-2.37290313574325,0,4.7458062714865,3.67114734565632,0,0,0,0.961837133733075,-0.174076767707775,0.207733298926639,-0.037596324735429,2.69085857889262,-0.389820361889347,0.396857411282899
1.92,-1.14880084865196,-0.964498113080863,1,1.92899622616173,-2.29760169730391,0,4.59520339460782,3.85799245232345,0,0,0,0.961820727578138,-0.182331680470335,0.200526813257965,-0.038013727290687,2.69085857889262,-0.405265121684577,0.381032887307115
1.94,-1.10931229313889,-1.00966639851534,1,2.01933279703068,-2.21862458627778,0,4.43724917255555,4.03866559406137,0,0,0,0.961814061892074,-0.190238546249665,0.193041809096748,-0.038182008958912,2.69085857889262,-0.419730080244868,0.364854390382952
1.96,-1.06804907459747,-1.05321943309621,1,2.10643886619242,-2.13609814919493,0,4.27219629838986,4.21287773238483,0,0,0,0.96181712356829,-0.197791116528257,0.185295760234919,-0.038104806419798,2.69085857889262,-0.433244336357621,0.348371607283667
1.98,-1.025077205375,-1.09508754125895,1,2.1901750825179,-2.05015441075001,0,4.10030882150002,4.3803501650358,0,0,0,0.961829652907987,-0.204984225674006,0.177305701440645,-0.037787223348243,2.69085857889262,-0.445839192739584,0.331629520743326
2,-0.980465431295418,-1.13520374296189,1,2.27040748592378,-1.96093086259084,0,3.92186172518167,4.54081497184757,0,0,0,0.961851162662759,-0.211813673680121,0.169088178713541,-0.037235686454905,2.69085857889262,-0.457547259164011,0.314668502403742
2.02,-0.934285121680562,-1.17350386083998,1,2.34700772167996,-1.86857024336112,0,3.73714048672225,4.69401544335992,0,0,0,0.961880961392261,-0.218276111972002,0.160659215362572,-0.036457805372357,2.69085857889262,-0.468401690844767,0.297524475873884
2.04,-0.886610155174547,-1.20992662287486,1,2.41985324574972,-1.77322031034909,0,3.54644062069819,4.83970649149944,0,0,0,0.961918180040126,-0.224368934035944,0.152034292112357,-0.035462238645636,2.69085857889262,-0.478435552975941,0.28022913191215
2.06,-0.837516801553665,-1.24441376041706,1,2.48882752083411,-1.67503360310733,0,3.35006720621466,4.97765504166823,0,0,0,0.961961800704576,-0.230090172163736,0.143228339417146,-0.034258567493095,2.69085857889262,-0.487681299645405,0.262810180206991
2.08,-0.78708359971102,-1.27691010140336,1,2.55382020280672,-1.57416719942204,0,3.14833439884408,5.10764040561345,0,0,0,0.962010686678774,-0.235438401200252,0.134255740208009,-0.032857178474447,2.69085857889262,-0.496170354007961,0.245291624744716
2.1,-0.735391232011049,-1.30736365862038,1,2.61472731724076,-1.4707824640221,0,2.9415649280442,5.22945463448153,0,0,0,0.962063612948979,-0.240412649833522,0.125130341398701,-0.031269155745349,2.69085857889262,-0.503932776270737,0.227694052168286
2.12,-0.682522395214957,-1.33572571287298,1,2.67145142574597,-1.36504479042991,0,2.73008958085983,5.34290285149193,0,0,0,0.962119296456944,-0.245012319679829,0.115865472612165,-0.029506183193756,2.69085857889262,-0.510997006411034,0.210034924754076
2.14,-0.628561668183533,-1.36195089092461,1,2.72390178184922,-1.25712333636707,0,2.51424667273413,5.44780356369843,0,0,0,0.962176425549926,-0.249237112187665,0.106473970748181,-0.027580456439954,2.69085857889262,-0.517389669371546,0.192328871613516
2.16,-0.57359537656902,-1.38599723808478,1,2.77199447616956,-1.14719075313804,0,2.29438150627608,5.54398895233913,0,0,0,0.96223368815175,-0.25308696320957,0.096968209181611,-0.025504604434276,2.69085857889262,-0.523135431570643,0.174587973442459
2.18,-0.517711454712485,-1.40782628532766,1,2.81565257065532,-1.03542290942497,0,2.07084581884994,5.63130514131065,0,0,0,0.962289798288481,-0.256561984964025,0.087360130550786,-0.023291620196629,2.69085857889262,-0.528256898786315,0.156822037594609
2.2,-0.460999304967629,-1.42740311083427,1,2.85480622166855,-0.921998609935258,0,1.84399721987052,5.7096124433371,0,0,0,0.962343520690067,-0.259662415024288,0.077661282260118,-0.020954800102031,2.69085857889262,-0.532774546722283,0.139038861461527
2.22,-0.403549654676099,-1.44469639585998,1,2.88939279171995,-0.807099309352197,0,1.61419861870439,5.7787855834399,0,0,0,0.962393693264173,-0.262388571920924,0.06788285397528,-0.018507691017881,2.69085857889262,-0.536706676778094,0.12124448312444
2.24,-0.345454411023088,-1.45967847483776,1,2.91935694967552,-0.690908822046176,0,1.38181764409235,5.83871389935104,0,0,0,0.962439247300105,-0.264740816923574,0.058035716530167,-0.015964044533764,2.69085857889262,-0.540069390681024,0.103443419030004
