t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz,thrust_N,roll,pitch
1.02,0.3138579988371292,1.4667969036529742,1.0,-1.9557292048706323,0.41847733178283897,0.0,-0.5579697757104519,-2.6076389398275097,0.0,0.0,0.0,0.9912006927225988,0.12948938741281762,-0.027222019444113125,-0.003556255204257135,2.378840030687226,0.2601812732621547,-0.0530688806394044
1.04,0.27463646303512657,1.4746439614942841,1.0,-1.9661919486590453,0.36618195071350207,0.0,-0.4882426009513361,-2.621589264878727,0.0,0.0,0.0,0.9912021386645392,0.13015889139626655,-0.02381601951748729,-0.0031273809619140717,2.378840030687226,0.26142237918403205,-0.04641553056854186
1.06,0.2352196417656273,1.4814424457695445,1.0,-1.9752565943593927,0.3136261890208364,0.0,-0.41816825202778185,-2.6336754591458567,0.0,0.0,0.0,0.9912034220402888,0.13073864820985429,-0.02039474587785813,-0.0026900446945251674,2.378840030687226,0.2624959088341675,-0.03973775561547899
1.08,0.1956355631072183,1.4871875222875297,1.0,-1.9829166963833729,0.2608474174762911,0.0,-0.34779655663505477,-2.6438889285111635,0.0,0.0,0.0,0.9912045289546118,0.1312283670933963,-0.016960408755783796,-0.002245436417250234,2.378840030687226,0.2634018418158151,-0.03303914854803658
1.1,0.15591237407002612,1.4918751059025845,1.0,-1.9891668078701128,0.2078831654267015,0.0,-0.2771775539022686,-2.6522224104934837,0.0,0.0,0.0,0.9912054474383493,0.13162780345604586,-0.013515219291561797,-0.0017947627640390912,2.378840030687226,0.26414016645234406,-0.026323276469220058
1.12,0.1160783205812522,1.4955018634194461,1.0,-1.9940024845592617,0.15477109410833625,0.0,-0.206361458811115,-2.6586699794123487,0.0,0.0,0.0,0.9912061675705306,0.1319367584870832,-0.010061389321735505,-0.0013392441819041418,2.378840030687226,0.26471087697828605,-0.019593684913688847
1.1400000000000001,0.07616172740036878,1.4980652159633745,1.0,-1.997420287951166,0.10154896986715836,0.0,-0.13539862648954448,-2.6632270506015545,0.0,0.0,0.0,0.9912066815793231,0.13215507883567104,-0.006601131198515825,-0.0008801121200620691,2.378840030687226,0.2651139712468493,-0.012853902083367785
1.16,0.036190977978262706,1.4995633408139106,1.0,-1.9994177877518808,0.04825463730435028,0.0,-0.06433951640580036,-2.6658903836691743,0.0,0.0,0.0,0.9912069839209539,0.13228265636144532,-0.0031366576354798985,-0.00041860621529960916,2.378840030687226,0.26534944895600354,-0.006107443193400286
1.18,-0.0038055057253576596,1.4999951727009573,1.0,-1.9999935636012762,-0.005074007633810213,0.0,0.00676534351174695,-2.6666580848017016,0.0,0.0,0.0,0.9912070713359175,0.13231942795737733,0.00032981842714251115,4.402852529137079e-05,2.378840030687226,0.2654173103946236,0.0006421851000601997
1.2,-0.04379928345193289,1.4993604045622577,1.0,-1.9991472060830104,-0.05839904460257719,0.0,0.07786539280343624,-2.6655296081106803,0.0,0.0,0.0,0.9912069428819914,0.13226537544591982,0.003796083944318932,0.0005065445432209289,2.378840030687226,0.26531755570967175,0.00739148021851177
1.22,-0.0837619168670412,1.4976594877617404,1.0,-1.996879317015654,-0.11168255582272159,0.0,0.14891007443029544,-2.662505756020872,0.0,0.0,0.0,0.9912065999437749,0.1321205255490268,0.007259925881949209,0.0009676945482652358,2.378840030687226,0.26505018469496444,0.014136939154365313
1.24,-0.12366498978201432,1.4948936317685664,1.0,-1.9931915090247552,-0.16488665304268577,0.0,0.219848870723581,-2.6575886786996734,0.0,0.0,0.0,0.9912060462186713,0.13188494993221603,0.01071913133324326,0.001426234338051807,2.378840030687226,0.2646151971016736,0.020875053966876278
1.26,-0.1634801283598067,1.4910648032971139,1.0,-1.988086404396152,-0.21797350447974223,0.0,0.29063133930632296,-2.6507818725282024,0.0,0.0,0.0,0.9912052876794302,0.13155876532242514,0.014171487642499448,0.0018809256167247174,2.378840030687226,0.26401259347033945,0.02760230730882296
